date,port_ret,equity,market_ok,market_price,market_sma,market_entry_th,market_exit_th,n_holdings,gross_exposure,cash_weight,risk_on_portfolio
2020-04-03,0.0,0.8786665005523383,0,0.9408772226101787,1.0892965796727598,1.111082511266215,1.0892965796727598,1,0.0,1.0,0
2020-04-06,0.0,0.8786665005523383,0,0.9765313676696795,1.0854610394504456,1.1071702602394544,1.0854610394504456,1,0.0,1.0,0
2020-04-07,0.0,0.8786665005523383,0,0.9960456238658676,1.0818150804616147,1.103451382070847,1.0818150804616147,1,0.0,1.0,0
2020-04-08,0.0,0.8786665005523383,0,0.9950943193084852,1.077967830241205,1.0995271868460292,1.077967830241205,1,0.0,1.0,0
2020-04-09,0.0,0.8786665005523383,0,1.0127601378796645,1.0742893656066657,1.095775152918799,1.0742893656066657,1,0.0,1.0,0
2020-04-10,0.0,0.8786665005523383,0,1.0258183034359667,1.070776886011614,1.0921924237318463,1.070776886011614,1,0.0,1.0,0
2020-04-13,0.0,0.8786665005523383,0,1.0077385037811692,1.0669731488724872,1.0883126118499369,1.0669731488724872,1,0.0,1.0,0
2020-04-14,0.0,0.8786665005523383,0,1.0250079628151498,1.063501549106072,1.0847715800881934,1.063501549106072,1,0.0,1.0,0
2020-04-16,0.0,0.8786665005523383,0,1.0240014855310353,1.060040059610927,1.0812408608031454,1.060040059610927,1,0.0,1.0,0
2020-04-17,0.0,0.8786665005523383,0,1.045751678375153,1.057064712229789,1.0782060064743848,1.057064712229789,1,0.0,1.0,0
2020-04-20,0.0,0.8786665005523383,0,1.047615635095917,1.0539546416885173,1.0750337345222876,1.0539546416885173,1,0.0,1.0,0
2020-04-21,0.0,0.8786665005523383,0,1.0388607483251937,1.0508060383060132,1.0718221590721335,1.0508060383060132,1,0.0,1.0,0
2020-04-22,0.0,0.8786665005523383,0,1.0435065659384357,1.048400518039754,1.0693685284005492,1.048400518039754,1,0.0,1.0,0
2020-04-23,0.0,0.8786665005523383,0,1.055608567681086,1.0461682430400017,1.0670916079008017,1.0461682430400017,1,0.0,1.0,0
2020-04-24,0.0,0.8786665005523383,0,1.0438614270679698,1.0439883366658134,1.0648681033991296,1.0439883366658134,1,0.0,1.0,0
2020-04-27,0.0,0.8786665005523383,1,1.0675968870249253,1.0424393802672645,1.0632881678726098,1.0424393802672645,1,0.0,1.0,0
2020-04-28,0.0,0.8786665005523383,1,1.0755534584770987,1.0411198302605922,1.061942226865804,1.0411198302605922,1,0.0,1.0,0
2020-04-29,0.0,0.8786665005523383,1,1.0864600315278579,1.0397766109397533,1.0605721431585484,1.0397766109397533,1,0.0,1.0,0
2020-05-04,0.0,0.8786665005523383,1,1.058474127419239,1.0379498666441227,1.0587088639770053,1.0379498666441227,1,0.0,1.0,0
2020-05-06,0.0,0.8786665005523383,1,1.0714530756212037,1.0357924835663803,1.0565083332377079,1.0357924835663803,1,0.0,1.0,0
2020-05-07,0.0,0.8786665005523383,1,1.0772851993293149,1.0338530729551625,1.0545301344142657,1.0338530729551625,1,0.0,1.0,0
2020-05-08,0.0,0.8786665005523383,1,1.087661477676184,1.0321134036932522,1.0527556717671174,1.0321134036932522,1,0.0,1.0,0
2020-05-11,0.0,0.8786665005523383,1,1.0857552194815436,1.0301578294913942,1.0507609860812221,1.0301578294913942,1,0.0,1.0,0
2020-05-12,0.0,0.8786665005523383,1,1.072980280952788,1.0278741472657298,1.0484316302110444,1.0278741472657298,1,0.0,1.0,0
2020-05-13,0.0,0.8786665005523383,1,1.0805812664125856,1.0258240717604326,1.0463405531956411,1.0258240717604326,1,0.0,1.0,0
2020-05-14,0.0,0.8786665005523383,1,1.071306681247961,1.0236664334582515,1.0441397621274164,1.0236664334582515,1,0.0,1.0,0
2020-05-15,0.0,0.8786665005523383,1,1.0752842009955934,1.0215894905802025,1.0420212803918065,1.0215894905802025,1,0.0,1.0,0
2020-05-18,0.0,0.8786665005523383,1,1.0787772759360155,1.0197624856441811,1.0401577353570648,1.0197624856441811,1,0.0,1.0,0
2020-05-19,0.0,0.8786665005523383,1,1.1044295158025546,1.0184516876132597,1.038820721365525,1.0184516876132597,1,0.0,1.0,0
2020-05-20,0.0,0.8786665005523383,1,1.1103088303747453,1.017406901104216,1.0377550391263002,1.017406901104216,1,0.0,1.0,0
2020-05-21,0.0,0.8786665005523383,1,1.118830426381272,1.0168180471167907,1.0371544080591266,1.0168180471167907,1,0.0,1.0,0
2020-05-22,0.0,0.8786665005523383,1,1.1017806829278889,1.0166206560589663,1.0369530691801456,1.0166206560589663,1,0.0,1.0,0
2020-05-25,0.0,0.8786665005523383,1,1.1145538485641349,1.016410477611404,1.0367386871636322,1.016410477611404,1,0.0,1.0,0
2020-05-26,0.0,0.8786665005523383,1,1.1359823291263222,1.0166548992021531,1.0369879971861962,1.0166548992021531,1,0.0,1.0,0
2020-05-27,0.0,0.8786665005523383,1,1.1477188757990513,1.01722975920583,1.0375743543899465,1.01722975920583,1,0.0,1.0,0
2020-05-28,0.0,0.8786665005523383,1,1.1373328000529237,1.0181638266043593,1.0385271031364465,1.0181638266043593,1,0.0,1.0,0
2020-05-29,0.0,0.8786665005523383,1,1.1349438702418104,1.0189861660916477,1.0393658894134807,1.0189861660916477,1,0.0,1.0,0
2020-06-01,0.0,0.8786665005523383,1,1.154149463624416,1.0200230974515354,1.0404235594005662,1.0200230974515354,1,0.0,1.0,0
2020-06-02,0.0,0.8786665005523383,1,1.1735165986443306,1.021103352284272,1.0415254193299575,1.021103352284272,1,0.0,1.0,0
2020-06-03,0.0,0.8786665005523383,1,1.1988882510977183,1.0223532859238038,1.04280035164228,1.0223532859238038,1,0.0,1.0,0
2020-06-04,0.0,0.8786665005523383,1,1.1939370136169463,1.023885180430185,1.0443628840387886,1.023885180430185,1,0.0,1.0,0
2020-06-05,0.0,0.8786665005523383,1,1.2077891827189768,1.0263643868297179,1.0468916745663122,1.0263643868297179,1,0.0,1.0,0
2020-06-08,0.0,0.8786665005523383,1,1.212457282422768,1.0289471609339502,1.0495261041526291,1.0289471609339502,1,0.0,1.0,0
2020-06-09,0.0,0.8786665005523383,1,1.2113418466526658,1.031891669260838,1.0525295026460548,1.031891669260838,1,0.0,1.0,0
2020-06-10,0.0,0.8786665005523383,1,1.211435562885667,1.0356551560652858,1.0563682591865915,1.0356551560652858,1,0.0,1.0,0
2020-06-11,0.0,0.8786665005523383,1,1.198742638378162,1.0400010556885617,1.060801076802333,1.0400010556885617,1,0.0,1.0,0
2020-06-12,0.0,0.8786665005523383,1,1.1727766599629754,1.0442957783296605,1.0651816938962537,1.0442957783296605,1,0.0,1.0,0
2020-06-15,0.0,0.8786665005523383,1,1.1152128565943271,1.0479228331284995,1.0688812897910696,1.0479228331284995,1,0.0,1.0,0
2020-06-16,0.0,0.8786665005523383,1,1.1701293217383018,1.0532481754945238,1.0743131390044143,1.0532481754945238,1,0.0,1.0,0
2020-06-17,0.0,0.8786665005523383,1,1.1702055459801735,1.0600376246903802,1.0812383771841878,1.0600376246903802,1,0.0,1.0,0
2020-06-18,0.0,0.8786665005523383,1,1.1713493217434332,1.0658807703310642,1.0871983857376855,1.0658807703310642,1,0.0,1.0,0
2020-06-19,0.0,0.8786665005523383,1,1.169734501211317,1.0725106197350298,1.0939608321297305,1.0725106197350298,1,0.0,1.0,0
2020-06-22,0.0,0.8786665005523383,1,1.1610722849847197,1.078138841221441,1.0997016180458699,1.078138841221441,1,0.0,1.0,0
2020-06-23,0.0,0.8786665005523383,1,1.1616687269184003,1.0826750268847396,1.1043285274224344,1.0826750268847396,1,0.0,1.0,0
2020-06-24,0.0,0.8786665005523383,1,1.169734945047167,1.0872546307739788,1.1089997233894584,1.0872546307739788,1,0.0,1.0,0
2020-06-25,0.0,0.8786665005523383,1,1.1451440333870533,1.0911314240158316,1.1129540524961483,1.0911314240158316,1,0.0,1.0,0
2020-06-26,0.0,0.8786665005523383,1,1.152855620767665,1.0950276373690988,1.1169281901164807,1.0950276373690988,1,0.0,1.0,0
2020-06-29,0.0,0.8786665005523383,1,1.1315347933100095,1.0981714635257012,1.1201348927962151,1.0981714635257012,1,0.0,1.0,0
2020-06-30,-0.0004999999999999999,0.8782271673020622,1,1.1429739876267209,1.1018715052582797,1.1239089353634453,1.1018715052582797,30,1.0,0.0,1
2020-07-01,-0.004919392582040268,0.8739068230898902,1,1.142754818952849,1.1052255861503455,1.1273300978733525,1.1052255861503455,30,1.0,0.0,1
2020-07-02,0.010734018267958504,0.8832873548934307,1,1.1581076107670645,1.1088460926196269,1.1310230144720195,1.1088460926196269,30,1.0,0.0,1
2020-07-03,0.013012530453410514,0.8947811584980939,1,1.166072391025082,1.1120051096755503,1.1342452118690614,1.1120051096755503,30,1.0,0.0,1
2020-07-06,0.015331309116449636,0.908499325030603,1,1.1830733395614002,1.115122238270476,1.1374246830358854,1.115122238270476,30,1.0,0.0,1
2020-07-07,-0.005923651104935181,0.9031176920000527,1,1.1750504262810741,1.118121506720019,1.1404839368544193,1.118121506720019,30,1.0,0.0,1
2020-07-08,-0.002318930701132641,0.9010234246573376,1,1.1750061371183305,1.1208256067073301,1.1432421188414768,1.1208256067073301,30,1.0,0.0,1
2020-07-09,0.024544701464160077,0.923138775627767,1,1.1800422897000589,1.123396006478398,1.145863926607966,1.123396006478398,30,1.0,0.0,1
2020-07-10,-0.0138323391360088,0.9103696070136839,1,1.16344913829337,1.125991183720268,1.1485110073946734,1.125991183720268,30,1.0,0.0,1
2020-07-13,0.019411237774137002,0.9280410079177742,1,1.1870374767189047,1.1286916756186642,1.1512655091310375,1.1286916756186642,30,1.0,0.0,1
2020-07-14,-0.008974774684395911,0.9197120489738325,1,1.1849336588753097,1.1313738785077352,1.15400135607789,1.1313738785077352,30,1.0,0.0,1
2020-07-15,0.008672878496299488,0.9276885998261652,1,1.1996844365542114,1.1339394244773864,1.1566182129669342,1.1339394244773864,30,1.0,0.0,1
2020-07-16,-0.0045869926566329345,0.9234332990311205,1,1.2016983355906117,1.1365074694856314,1.1592376188753442,1.1365074694856314,30,1.0,0.0,1
2020-07-17,0.003245443855229054,0.9264302499571748,1,1.20562664048491,1.1392869010216267,1.1620726390420593,1.1392869010216267,30,1.0,0.0,1
2020-07-20,0.0034633339551743037,0.9296387872989522,1,1.2112952234503198,1.1420833786468245,1.1649250462197611,1.1420833786468245,30,1.0,0.0,1
2020-07-21,0.028076430240082283,0.9557397258590259,1,1.2304089412262749,1.144996718205911,1.1678966525700294,1.144996718205911,30,1.0,0.0,1
2020-07-22,0.0005396536570174658,0.9562554942972425,1,1.2318415534135163,1.14812972031167,1.1710923147179035,1.14812972031167,30,1.0,0.0,1
2020-07-23,-0.004725842723329475,0.9517363812278742,1,1.2223877903797493,1.1507095687009175,1.1737237600749357,1.1507095687009175,30,1.0,0.0,1
2020-07-24,-0.004697155260332061,0.9472659276783403,1,1.2130890540668915,1.1530018286274137,1.1760618651999621,1.1530018286274137,30,1.0,0.0,1
2020-07-27,0.014399479357308755,0.9609060638498265,1,1.2225644417849424,1.1552702354650322,1.1783756401743328,1.1552702354650322,30,1.0,0.0,1
2020-07-28,0.006876479979410605,0.967513715159984,1,1.2322077472623658,1.1581657957957507,1.1813291117116658,1.1581657957957507,30,1.0,0.0,1
2020-07-29,0.0026481974194656373,0.9700758824837683,1,1.2363186542356481,1.1609135554393248,1.1841318265481113,1.1609135554393248,30,1.0,0.0,1
2020-07-30,0.016277618022761495,0.9858664071519324,1,1.2426244365028036,1.1636692093922163,1.1869425935800606,1.1636692093922163,30,1.0,0.0,1
2020-07-31,0.0009964000438146717,0.986848724483214,1,1.2337865178385723,1.1661046267282562,1.1894267192628214,1.1661046267282562,30,1.0,0.0,1
2020-08-03,0.014159943386416365,1.0008224465528535,1,1.229021469020705,1.1684923975539088,1.191862245504987,1.1684923975539088,30,1.0,0.0,1
2020-08-04,0.0079881512010479,1.0088171675813202,1,1.2451944627350964,1.1713626339169472,1.1947898865952862,1.1713626339169472,30,1.0,0.0,1
2020-08-05,0.03428917349122203,1.0434086744614393,1,1.2594039702350115,1.1743430123139875,1.1978298725602672,1.1743430123139875,30,1.0,0.0,1
2020-08-06,0.01295022568955345,1.0569210522821528,1,1.2738691878627597,1.1777190540909008,1.2012734351727188,1.1777190540909008,30,1.0,0.0,1
2020-08-07,0.016064720558962766,1.0739001936399506,1,1.2780588598405553,1.1810986317383168,1.2047206043730831,1.1810986317383168,30,1.0,0.0,1
2020-08-10,0.013152789364933335,1.0880249766858578,1,1.2982744746427113,1.1847569183834286,1.2084520567510972,1.1847569183834286,30,1.0,0.0,1
2020-08-11,0.003554808931344892,1.091892697590507,1,1.3192069243578155,1.1883365418593494,1.2121032726965364,1.1883365418593494,30,1.0,0.0,1
2020-08-12,0.0019569956371754725,1.0940295268359554,1,1.3288498301527063,1.191978891855649,1.215818469692762,1.191978891855649,30,1.0,0.0,1
2020-08-13,0.00514911240801648,1.099662807847323,1,1.3326744880647285,1.1955429595503733,1.2194538187413808,1.1955429595503733,30,1.0,0.0,1
2020-08-14,-0.013200647224186504,1.085146547055372,1,1.3276144888703505,1.1993068563160811,1.2232929934424028,1.1993068563160811,30,1.0,0.0,1
2020-08-18,-0.0373402006869211,1.0446269572136049,1,1.2748199506236721,1.2019779580170733,1.2260175171774148,1.2019779580170733,30,1.0,0.0,1
2020-08-19,0.02471078489515067,1.070440509248986,1,1.2887517652262481,1.2045241152854054,1.2286145975911136,1.2045241152854054,30,1.0,0.0,1
2020-08-20,-0.04501929814269454,1.022250028819088,1,1.2410987702780303,1.2060804468600552,1.2302020557972564,1.2060804468600552,30,1.0,0.0,1
2020-08-21,0.008138182616838373,1.0305692862336862,1,1.255106496091138,1.208043341794025,1.2322042086299057,1.208043341794025,30,1.0,0.0,1
2020-08-24,0.017640633708857108,1.0487491815237329,1,1.2664143633535239,1.2102345166792206,1.234439207012805,1.2102345166792206,30,1.0,0.0,1
2020-08-25,0.020838586503597538,1.0706036320634924,1,1.293863867968376,1.212563090084953,1.2368143518866521,1.212563090084953,30,1.0,0.0,1
2020-08-26,-0.008580943165354054,1.061416843144134,1,1.2843727898762984,1.2144106932721526,1.2386989071375956,1.2144106932721526,30,1.0,0.0,1
2020-08-27,-0.005617562123645814,1.0554542680886878,1,1.2673497632558606,1.2155517184747884,1.2398627528442843,1.2155517184747884,30,1.0,0.0,1
2020-08-28,0.01642726774458187,1.0727924979427423,1,1.2797882678454315,1.2169825727119299,1.2413222241661686,1.2169825727119299,30,1.0,0.0,1
2020-08-31,0.012422261216951006,1.0861190065837725,1,1.2804808276636819,1.2181941001276748,1.2425579821302284,1.2181941001276748,30,1.0,0.0,1
2020-09-01,0.005977994270825804,1.0926118197825652,1,1.2993887427209172,1.2196429577993106,1.244035816955297,1.2196429577993106,30,1.0,0.0,1
2020-09-02,0.006116041048200454,1.0992942785221043,1,1.3130220253780933,1.2213376274447343,1.245764379993629,1.2213376274447343,30,1.0,0.0,1
2020-09-03,0.02056634936292505,1.1219027487068545,1,1.3227691168244269,1.223193186677047,1.247657050410588,1.223193186677047,30,1.0,0.0,1
2020-09-04,0.008199169650978071,1.1311014196754006,1,1.3200650241635956,1.2252152264401377,1.2497195309689404,1.2252152264401377,30,1.0,0.0,1
2020-09-07,0.003923924657655257,1.1355397764263737,1,1.3436479569913697,1.228063081390611,1.2526243430184232,1.228063081390611,30,1.0,0.0,1
2020-09-08,-0.00700311990549789,1.1275874552145977,1,1.3438241886012527,1.231873270257393,1.2565107356625407,1.231873270257393,30,1.0,0.0,1
2020-09-09,-0.011930462525499572,1.1141348153359365,1,1.3330721456803714,1.2345889839897608,1.259280763669556,1.2345889839897608,30,1.0,0.0,1
2020-09-10,0.011962324727735955,1.1274624577874612,1,1.3444707545194716,1.2374934041320824,1.262243272214724,1.2374934041320824,30,1.0,0.0,1
2020-09-11,0.0008001336588266326,1.1283645784490004,1,1.3459785686860444,1.2404038915811257,1.2652119694127484,1.2404038915811257,30,1.0,0.0,1
2020-09-14,0.005855043606130387,1.1349712022594323,1,1.3612281785156852,1.243595452869532,1.2684673619269227,1.243595452869532,30,1.0,0.0,1
2020-09-15,0.008078319642593585,1.1441398624164227,1,1.3642108241875521,1.2469810951895792,1.2719207170933708,1.2469810951895792,30,1.0,0.0,1
2020-09-16,-0.004442850339564293,1.1390566202401768,1,1.36121969058586,1.250306944584037,1.2753130834757176,1.250306944584037,30,1.0,0.0,1
2020-09-17,-0.007016116859924116,1.1310648658825015,1,1.3532764505494543,1.2533659696757418,1.2784332890692567,1.2533659696757418,30,1.0,0.0,1
2020-09-18,-0.0008320143243434997,1.1301238037123256,1,1.3546816476279095,1.2568582632464227,1.281995428511351,1.2568582632464227,30,1.0,0.0,1
2020-09-21,-0.009725444731889627,1.1191328471191284,1,1.340189527668502,1.2599804950281033,1.2851801049286653,1.2599804950281033,30,1.0,0.0,1
2020-09-22,-0.03732546090332225,1.0773606977883596,1,1.3068969800861112,1.2629031981410384,1.2881612621038592,1.2629031981410384,30,1.0,0.0,1
2020-09-23,-0.0069258056949198805,1.0698991069321342,1,1.3029074238861804,1.2655687554120294,1.29088013052027,1.2655687554120294,30,1.0,0.0,1
2020-09-24,-0.04140582396564187,1.025599052849505,1,1.2677783186952483,1.267652480407736,1.2930055300158907,1.267652480407736,30,1.0,0.0,1
2020-09-25,0.0014555553007191177,1.0270918689872925,1,1.2718593116595451,1.2695483420892772,1.2949393089310628,1.2695483420892772,30,1.0,0.0,1
2020-09-28,0.032718540304175904,1.0606968156988446,1,1.2952268991174232,1.2717009172241496,1.2971349355686326,1.2717009172241496,30,1.0,0.0,1
2020-09-29,0.012524810811437692,1.073981842643767,1,1.3098416195821072,1.2738137218911616,1.2992899963289848,1.2738137218911616,1,0.0,1.0,0
2020-10-05,0.0,1.073981842643767,1,1.3350030616474662,1.276479599147268,1.3020091911302134,1.276479599147268,1,0.0,1.0,0
2020-10-06,0.0,1.073981842643767,1,1.3342534021099277,1.2791337202304613,1.3047163946350706,1.2791337202304613,1,0.0,1.0,0
2020-10-07,0.0,1.073981842643767,1,1.3436446701574853,1.2818604265714186,1.3074976351028471,1.2818604265714186,1,0.0,1.0,0
2020-10-08,0.0,1.073981842643767,1,1.3508906782309318,1.2849844522370444,1.3106841412817853,1.2849844522370444,1,0.0,1.0,0
2020-10-12,0.0,1.073981842643767,1,1.3607021593703188,1.2878788636145682,1.3136364408868595,1.2878788636145682,1,0.0,1.0,0
2020-10-13,0.0,1.073981842643767,1,1.3559381763650078,1.290728938906063,1.3165435176841842,1.290728938906063,1,0.0,1.0,0
2020-10-14,0.0,1.073981842643767,1,1.3394717932217277,1.2930587281838548,1.318919902747532,1.2930587281838548,1,0.0,1.0,0
2020-10-15,0.0,1.073981842643767,1,1.3338577899747626,1.295261385756924,1.3211666134720625,1.295261385756924,1,0.0,1.0,0
2020-10-16,0.0,1.073981842643767,1,1.328497349046701,1.2973092308996208,1.3232554155176133,1.2973092308996208,1,0.0,1.0,0
2020-10-19,0.0,1.073981842643767,1,1.3341590032494834,1.29935696056294,1.3253440997741988,1.29935696056294,1,0.0,1.0,0
2020-10-20,0.0,1.073981842643767,1,1.3376295901766202,1.3011439713787791,1.3271668508063548,1.3011439713787791,1,0.0,1.0,0
2020-10-21,0.0,1.073981842643767,1,1.3525325906928802,1.3031554886667684,1.329218598440104,1.3031554886667684,1,0.0,1.0,0
2020-10-22,0.0,1.073981842643767,1,1.3497233176750982,1.3052777474550241,1.3313833024041246,1.3052777474550241,1,0.0,1.0,0
2020-10-23,0.0,1.073981842643767,1,1.3540867660457014,1.3076277093213378,1.3337802635077645,1.3076277093213378,1,0.0,1.0,0
2020-10-26,0.0,1.073981842643767,1,1.3318081543288522,1.309448437863736,1.3356374066210108,1.309448437863736,1,0.0,1.0,0
2020-10-27,0.0,1.073981842643767,1,1.3194668562033747,1.3109027563460862,1.337120811473008,1.3109027563460862,1,0.0,1.0,0
2020-10-28,0.0,1.073981842643767,1,1.3364528140129943,1.3125716590090422,1.338823092189223,1.3125716590090422,1,0.0,1.0,0
2020-10-29,0.0,1.073981842643767,1,1.3227151271678173,1.3139065038534592,1.3401846339305283,1.3139065038534592,1,0.0,1.0,0
2020-10-30,0.0,1.073981842643767,0,1.2940064102624782,1.314910168727191,1.3412083721017347,1.314910168727191,1,0.0,1.0,0
2020-11-02,0.0,1.073981842643767,0,1.3149941786205623,1.3163430472205218,1.3426699081649323,1.3163430472205218,1,0.0,1.0,0
2020-11-03,0.0,1.073981842643767,0,1.3359322132142362,1.317855343061841,1.3442124499230779,1.317855343061841,1,0.0,1.0,0
2020-11-04,0.0,1.073981842643767,0,1.3366364887760342,1.3191425517041913,1.345525402738275,1.3191425517041913,1,0.0,1.0,0
2020-11-05,0.0,1.073981842643767,1,1.3614585929764669,1.3206023751227531,1.3470144226252083,1.3206023751227531,1,0.0,1.0,0
2020-11-06,0.0,1.073981842643767,1,1.3582900230774024,1.3219395611767006,1.3483783524002346,1.3219395611767006,1,0.0,1.0,0
2020-11-09,0.0,1.073981842643767,1,1.3871082849434693,1.3234201246817132,1.3498885271753476,1.3234201246817132,1,0.0,1.0,0
2020-11-10,0.0,1.073981842643767,1,1.405244451305251,1.3248540834641704,1.3513511651334538,1.3248540834641704,1,0.0,1.0,0
2020-11-11,0.0,1.073981842643767,1,1.4218703213676083,1.3264044249844185,1.3529325134841068,1.3264044249844185,1,0.0,1.0,0
2020-11-12,0.0,1.073981842643767,1,1.4186817351161272,1.3278378791019418,1.3543946366839807,1.3278378791019418,1,0.0,1.0,0
2020-11-13,0.0,1.073981842643767,1,1.4142853777495092,1.3292823939165948,1.3558680417949267,1.3292823939165948,1,0.0,1.0,0
