strategy,rebalance_date,fund_asof_date,ticker,weight,regime,regime_score,growth_score,score_rank,top_n,good_regimes,sma_window,require_above_sma,market_gate,market_ok,market_price,market_sma,market_sma_window,market_sma_mult,market_entry_mult,market_exit_mult
S2,2021-06-30,,307950,0.03333333333333333,3.0,0.6626506024096386,74.5,75.0,30,"4,3",140,True,True,True,2.0001801704079134,1.8977782973329507,60,1.02,1.02,1.0
S2,2021-07-30,,,0.0,,,,,30,"4,3",140,True,True,True,1.9648558923323753,1.9583345338781286,60,1.02,,
S2,2021-08-31,,,0.0,,,,,30,"4,3",140,True,True,False,1.970305714007731,1.967315433580915,60,1.02,,
S2,2021-09-30,,,0.0,,,,,30,"4,3",140,True,True,False,1.949192071373484,1.963409388192737,60,1.02,,
S2,2021-10-29,,,0.0,,,,,30,"4,3",140,True,True,False,1.9091406607321026,1.945860617304124,60,1.02,,
S2,2021-11-30,,,0.0,,,,,30,"4,3",140,True,True,False,1.7537408582294425,1.9237123503466396,60,1.02,,
S2,2021-12-30,,,0.0,,,,,30,"4,3",140,True,True,False,1.8666534994583412,1.8879182225548996,60,1.02,,
S2,2022-01-28,,,0.0,,,,,30,"4,3",140,True,True,False,1.700101936215428,1.8498339897860243,60,1.02,,
S2,2022-02-28,,,0.0,,,,,30,"4,3",140,True,True,False,1.7799795515290722,1.8136999179192363,60,1.02,,
S2,2022-03-31,,000990,0.03333333333333333,3.0,0.7369942196531792,42.5,33.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,001120,0.03333333333333333,4.0,0.9566473988439307,20.4,15.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,001440,0.03333333333333333,4.0,0.8439306358381503,68.69999999999999,69.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,003490,0.03333333333333333,3.0,0.684971098265896,49.6,38.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,004170,0.03333333333333333,3.0,0.6878612716763006,26.299999999999997,19.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,004990,0.03333333333333333,3.0,0.7167630057803468,79.19999999999999,79.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,006040,0.03333333333333333,3.0,0.7890173410404624,82.3,82.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,007340,0.03333333333333333,4.0,0.9075144508670521,71.2,72.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,008770,0.03333333333333333,3.0,0.6965317919075145,84.5,85.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,009970,0.03333333333333333,4.0,0.8670520231213873,63.199999999999996,57.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,010130,0.03333333333333333,4.0,0.8092485549132948,50.7,40.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,010950,0.03333333333333333,4.0,0.8005780346820809,52.6,45.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,011070,0.03333333333333333,3.0,0.7658959537572254,25.099999999999998,17.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,011200,0.03333333333333333,3.0,0.7283236994219653,7.1,3.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,020560,0.03333333333333333,3.0,0.7861271676300579,56.4,49.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,028050,0.03333333333333333,4.0,0.8988439306358381,72.3,73.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,028670,0.03333333333333333,4.0,0.953757225433526,14.5,9.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,035250,0.03333333333333333,4.0,0.8959537572254336,60.8,52.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,066970,0.03333333333333333,3.0,0.7601156069364162,4.0,2.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,069620,0.03333333333333333,4.0,0.8583815028901735,62.599999999999994,56.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,078930,0.03333333333333333,3.0,0.7456647398843931,33.699999999999996,26.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,079550,0.03333333333333333,4.0,0.8930635838150289,64.3,61.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,086280,0.03333333333333333,4.0,0.8526011560693642,39.099999999999994,31.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,103140,0.03333333333333333,3.0,0.7398843930635838,28.599999999999998,21.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,103590,0.03333333333333333,4.0,0.861271676300578,42.5,34.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,111770,0.03333333333333333,4.0,0.8236994219653179,63.3,58.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,128940,0.03333333333333333,3.0,0.6184971098265896,58.99999999999999,50.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,161890,0.03333333333333333,3.0,0.7225433526011561,74.6,76.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,282330,0.03333333333333333,4.0,0.9161849710982659,82.6,83.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-03-31,,353200,0.03333333333333333,4.0,0.930635838150289,11.399999999999999,7.0,30,"4,3",140,True,True,True,1.8498111530017154,1.791353398377643,60,1.02,1.02,1.0
S2,2022-04-29,,,0.0,,,,,30,"4,3",140,True,True,True,1.843208470548062,1.8007943079701356,60,1.02,,
S2,2022-05-31,,,0.0,,,,,30,"4,3",140,True,True,False,1.845175086903979,1.8150449728358076,60,1.02,,
S2,2022-06-30,,,0.0,,,,,30,"4,3",140,True,True,False,1.65563955125224,1.7885345953715939,60,1.02,,
S2,2022-07-29,,,0.0,,,,,30,"4,3",140,True,True,False,1.6956067965279482,1.7165592726940264,60,1.02,,
S2,2022-08-31,,000270,0.03333333333333333,3.0,0.6074498567335244,55.0,47.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,001120,0.03333333333333333,4.0,0.8882521489971347,19.0,14.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,001430,0.03333333333333333,4.0,0.8166189111747851,17.9,12.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,003570,0.03333333333333333,4.0,0.9541547277936963,77.0,80.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,003670,0.03333333333333333,4.0,0.9484240687679083,43.0,34.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,005850,0.03333333333333333,4.0,0.9426934097421203,73.2,74.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,006260,0.03333333333333333,3.0,0.7879656160458453,54.2,46.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,006400,0.03333333333333333,4.0,0.8051575931232091,58.3,53.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,009420,0.03333333333333333,3.0,0.7736389684813754,67.6,65.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,009830,0.03333333333333333,4.0,0.9627507163323782,73.5,75.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,010130,0.03333333333333333,4.0,0.8767908309455588,51.599999999999994,43.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,012450,0.03333333333333333,4.0,0.9828080229226361,57.199999999999996,51.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,035250,0.03333333333333333,3.0,0.6131805157593123,60.0,55.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,036460,0.03333333333333333,3.0,0.6991404011461319,47.4,39.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,047050,0.03333333333333333,4.0,0.8853868194842407,34.2,27.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,051910,0.03333333333333333,4.0,0.839541547277937,24.9,17.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,069620,0.03333333333333333,3.0,0.7936962750716332,69.89999999999999,66.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,078930,0.03333333333333333,3.0,0.7707736389684814,33.4,26.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,079550,0.03333333333333333,4.0,0.9598853868194842,70.8,70.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,081660,0.03333333333333333,3.0,0.7191977077363897,57.599999999999994,52.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,103140,0.03333333333333333,3.0,0.7908309455587392,28.299999999999997,20.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,111770,0.03333333333333333,3.0,0.6446991404011462,70.1,67.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,112610,0.03333333333333333,4.0,0.9283667621776505,66.8,64.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,128940,0.03333333333333333,3.0,0.7363896848137536,65.69999999999999,62.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,204320,0.03333333333333333,3.0,0.7220630372492837,70.7,69.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,207940,0.03333333333333333,3.0,0.7277936962750716,35.7,29.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,267250,0.03333333333333333,3.0,0.7679083094555874,14.599999999999998,10.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,267270,0.03333333333333333,3.0,0.7507163323782235,48.099999999999994,40.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,272210,0.03333333333333333,3.0,0.7048710601719198,56.599999999999994,50.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-08-31,,373220,0.03333333333333333,4.0,0.8080229226361032,1.7,1.0,30,"4,3",140,True,True,True,1.7511231969330492,1.6919798742447298,60,1.02,1.02,1.0
S2,2022-09-30,,,0.0,,,,,30,"4,3",140,True,True,False,1.5157062064301063,1.6767456995197434,60,1.02,,
S2,2022-10-31,,,0.0,,,,,30,"4,3",140,True,True,False,1.5604321472662532,1.6444493148472357,60,1.02,,
S2,2022-11-30,,003670,0.03333333333333333,4.0,0.9661016949152542,43.699999999999996,35.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,004020,0.03333333333333333,3.0,0.7259887005649718,32.4,25.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,004800,0.03333333333333333,3.0,0.6186440677966102,35.199999999999996,29.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,005490,0.03333333333333333,4.0,0.943502824858757,30.099999999999998,22.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,005930,0.03333333333333333,3.0,0.7542372881355932,67.0,63.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,006260,0.03333333333333333,4.0,0.8502824858757062,55.19999999999999,46.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,006400,0.03333333333333333,4.0,0.9519774011299436,59.0,54.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,009150,0.03333333333333333,3.0,0.7372881355932204,62.89999999999999,57.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,009970,0.03333333333333333,4.0,0.8333333333333334,72.39999999999999,71.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,010130,0.03333333333333333,3.0,0.615819209039548,52.599999999999994,45.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,011170,0.03333333333333333,3.0,0.748587570621469,18.0,13.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,011780,0.03333333333333333,4.0,0.9096045197740112,11.399999999999999,7.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,018670,0.03333333333333333,3.0,0.6779661016949152,55.4,47.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,023590,0.03333333333333333,4.0,0.8728813559322034,75.3,77.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,030000,0.03333333333333333,4.0,0.8389830508474576,66.8,62.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,042700,0.03333333333333333,4.0,0.8870056497175142,29.799999999999997,21.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,051910,0.03333333333333333,4.0,0.940677966101695,25.199999999999996,17.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,066570,0.03333333333333333,3.0,0.6016949152542372,73.4,75.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,078930,0.03333333333333333,3.0,0.788135593220339,34.4,27.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,081660,0.03333333333333333,3.0,0.7937853107344632,58.3,53.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,103140,0.03333333333333333,3.0,0.7175141242937854,28.599999999999998,20.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,111770,0.03333333333333333,4.0,0.8220338983050848,72.2,70.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,112610,0.03333333333333333,3.0,0.7994350282485876,68.39999999999999,65.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,207940,0.03333333333333333,3.0,0.7796610169491526,35.7,30.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,241560,0.03333333333333333,3.0,0.6497175141242938,37.5,31.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,267250,0.03333333333333333,3.0,0.6977401129943502,14.599999999999998,10.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,267270,0.03333333333333333,4.0,0.9915254237288136,48.8,41.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,298020,0.03333333333333333,4.0,0.8926553672316384,9.1,5.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,326030,0.03333333333333333,3.0,0.768361581920904,46.6,39.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-11-30,,373220,0.03333333333333333,4.0,0.96045197740113,1.7,1.0,30,"4,3",140,True,True,True,1.7226021228850024,1.6188721362488365,60,1.02,1.02,1.0
S2,2022-12-29,,,0.0,,,,,30,"4,3",140,True,True,True,1.6404597912089438,1.637671121453012,60,1.02,,
S2,2023-01-31,,002790,0.03333333333333333,4.0,0.9745762711864406,82.39999999999999,86.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,003570,0.03333333333333333,4.0,0.8220338983050848,79.8,82.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,004020,0.03333333333333333,3.0,0.788135593220339,32.4,25.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,005490,0.03333333333333333,3.0,0.7655367231638418,30.099999999999998,22.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,008770,0.03333333333333333,3.0,0.7966101694915254,91.0,94.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,009150,0.03333333333333333,3.0,0.711864406779661,62.89999999999999,57.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,009420,0.03333333333333333,3.0,0.6610169491525424,69.69999999999999,67.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,011170,0.03333333333333333,4.0,0.8418079096045198,18.0,13.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,011200,0.03333333333333333,3.0,0.6129943502824858,6.3999999999999995,3.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,012450,0.03333333333333333,3.0,0.7768361581920904,57.9,50.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,014680,0.03333333333333333,3.0,0.6016949152542372,61.0,56.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,020560,0.03333333333333333,4.0,0.9322033898305084,66.19999999999999,59.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,023590,0.03333333333333333,4.0,0.8587570621468926,75.6,77.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,028670,0.03333333333333333,4.0,0.9096045197740112,13.1,8.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,042700,0.03333333333333333,3.0,0.7598870056497176,29.799999999999997,21.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,052400,0.03333333333333333,3.0,0.635593220338983,27.4,19.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,066570,0.03333333333333333,4.0,0.8022598870056498,73.7,76.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,069960,0.03333333333333333,3.0,0.6101694915254238,23.0,15.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,081660,0.03333333333333333,3.0,0.7288135593220338,58.599999999999994,53.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,084370,0.03333333333333333,3.0,0.751412429378531,14.599999999999998,9.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,090430,0.03333333333333333,4.0,0.9548022598870056,76.89999999999999,79.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,103140,0.03333333333333333,4.0,0.9011299435028248,28.599999999999998,20.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,139480,0.03333333333333333,4.0,0.807909604519774,81.5,85.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,161890,0.03333333333333333,4.0,0.867231638418079,81.3,83.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,192820,0.03333333333333333,4.0,0.980225988700565,66.6,61.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,267270,0.03333333333333333,4.0,0.8926553672316384,48.8,41.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,272210,0.03333333333333333,3.0,0.748587570621469,57.9,51.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,298020,0.03333333333333333,4.0,0.9661016949152542,9.1,5.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,326030,0.03333333333333333,4.0,0.8248587570621468,46.6,39.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-01-31,,352820,0.03333333333333333,4.0,0.96045197740113,33.4,26.0,30,"4,3",140,True,True,True,1.7375165368058714,1.686312858340338,60,1.02,1.02,1.0
S2,2023-02-28,,000270,0.03333333333333333,3.0,0.75,57.4,48.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,000660,0.03333333333333333,3.0,0.6179775280898876,29.799999999999997,22.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,001040,0.03333333333333333,3.0,0.7471910112359551,93.89999999999999,97.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,001430,0.03333333333333333,3.0,0.7949438202247191,17.2,12.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,002790,0.03333333333333333,4.0,0.8258426966292135,82.39999999999999,86.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,005490,0.03333333333333333,3.0,0.6264044943820225,29.4,21.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,008770,0.03333333333333333,3.0,0.7387640449438202,91.69999999999999,95.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,009150,0.03333333333333333,3.0,0.648876404494382,63.3,57.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,009420,0.03333333333333333,3.0,0.6853932584269663,70.1,68.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,009970,0.03333333333333333,4.0,0.8455056179775281,73.5,76.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,010140,0.03333333333333333,3.0,0.6207865168539326,100.6,106.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,011780,0.03333333333333333,3.0,0.6235955056179775,11.399999999999999,7.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,012450,0.03333333333333333,4.0,0.8595505617977528,58.3,50.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,020560,0.03333333333333333,4.0,0.8146067415730337,66.9,61.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,023590,0.03333333333333333,3.0,0.6095505617977528,76.0,78.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,028670,0.03333333333333333,4.0,0.8202247191011236,13.1,8.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,035420,0.03333333333333333,3.0,0.7584269662921348,30.1,23.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,042700,0.03333333333333333,4.0,0.8426966292134831,28.799999999999997,20.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,066570,0.03333333333333333,4.0,0.8061797752808989,74.1,77.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
S2,2023-02-28,,066970,0.03333333333333333,4.0,0.8370786516853933,3.3,2.0,30,"4,3",140,True,True,True,1.7283382847994577,1.7057025434070572,60,1.02,1.02,1.0
