rebalance_date,side,buy_date,ticker,name,market,price,qty,amount,first_buy_date,sell_price,pnl
2021-03-17,BUY,2021-03-17,097950,CJ제일제당,KOSPI,421500.0,1,421500.0,2021-03-17,,
2021-03-17,BUY,2021-03-17,204320,HL만도,KOSPI,68400.0,1,68400.0,2021-03-17,,
2021-03-17,BUY,2021-03-17,241560,두산밥캣,KOSPI,36000.0,1,36000.0,2021-03-17,,
2021-03-17,BUY,2021-03-17,298040,효성중공업,KOSPI,76800.0,1,76800.0,2021-03-17,,
2021-03-17,SELL,2020-12-16,000720,현대건설,KOSPI,,1,41546.0,2020-12-16,41546.0,5060.0
2021-03-17,SELL,2021-02-24,002790,아모레퍼시픽홀딩스,KOSPI,,1,63600.0,2021-02-24,63600.0,100.0
2021-03-17,SELL,2021-03-03,034230,파라다이스,KOSPI,,1,18250.0,2021-03-03,18250.0,250.0
2021-03-17,SELL,2021-01-13,090430,아모레퍼시픽,KOSPI,,1,238000.0,2021-01-13,238000.0,26500.0
2021-03-17,SELL,2020-11-11,112610,씨에스윈드,KOSPI,,1,68400.0,2020-11-11,68400.0,10275.0
2021-03-24,BUY,2021-03-24,000120,CJ대한통운,KOSPI,180000.0,1,180000.0,2021-03-24,,
2021-03-24,BUY,2021-03-24,000720,현대건설,KOSPI,41838.0,1,41838.0,2021-03-24,,
2021-03-24,BUY,2021-03-24,002790,아모레퍼시픽홀딩스,KOSPI,62500.0,1,62500.0,2021-03-24,,
2021-03-24,BUY,2021-03-24,007070,GS리테일,KOSPI,33142.0,1,33142.0,2021-03-24,,
2021-03-24,BUY,2021-03-24,034230,파라다이스,KOSPI,17800.0,1,17800.0,2021-03-24,,
2021-03-24,BUY,2021-03-24,090430,아모레퍼시픽,KOSPI,256000.0,1,256000.0,2021-03-24,,
2021-03-24,SELL,2021-02-24,001040,CJ,KOSPI,,1,91200.0,2021-02-24,91200.0,-2900.0
2021-03-24,SELL,2020-11-11,001120,LX인터내셔널,KOSPI,,1,28300.0,2020-11-11,28300.0,9950.0
2021-03-24,SELL,2021-01-06,003550,LG,KOSPI,,1,81147.0,2021-01-06,81147.0,-10769.0
2021-03-24,SELL,2021-03-10,009540,HD한국조선해양,KOSPI,,1,117500.0,2021-03-10,117500.0,2000.0
2021-03-24,SELL,2021-03-17,011210,현대위아,KOSPI,,1,78800.0,2021-03-17,78800.0,-1800.0
2021-03-24,SELL,2020-11-11,307950,현대오토에버,KOSPI,,1,122500.0,2020-11-11,122500.0,51200.0
2021-03-31,BUY,2021-03-31,001120,LX인터내셔널,KOSPI,31900.0,1,31900.0,2021-03-31,,
2021-03-31,BUY,2021-03-31,002380,KCC,KOSPI,237500.0,1,237500.0,2021-03-31,,
2021-03-31,BUY,2021-03-31,005440,현대지에프홀딩스,KOSPI,6948.0,1,6948.0,2021-03-31,,
2021-03-31,BUY,2021-03-31,005850,에스엘,KOSPI,22300.0,1,22300.0,2021-03-31,,
2021-03-31,BUY,2021-03-31,009970,영원무역홀딩스,KOSPI,43300.0,1,43300.0,2021-03-31,,
2021-03-31,BUY,2021-03-31,011200,HMM,KOSPI,29000.0,1,29000.0,2021-03-31,,
2021-03-31,BUY,2021-03-31,011780,금호석유화학,KOSPI,265000.0,1,265000.0,2021-03-31,,
2021-03-31,BUY,2021-03-31,023590,다우기술,KOSPI,27050.0,1,27050.0,2021-03-31,,
2021-03-31,BUY,2021-03-31,028670,팬오션,KOSPI,6170.0,1,6170.0,2021-03-31,,
2021-03-31,BUY,2021-03-31,042700,한미반도체,KOSPI,12200.0,1,12200.0,2021-03-31,,
2021-03-31,BUY,2021-03-31,064260,다날,KOSDAQ,8500.0,1,8500.0,2021-03-31,,
2021-03-31,BUY,2021-03-31,065350,신성델타테크,KOSDAQ,8590.0,1,8590.0,2021-03-31,,
2021-03-31,BUY,2021-03-31,066570,LG전자,KOSPI,150000.0,1,150000.0,2021-03-31,,
2021-03-31,BUY,2021-03-31,082740,한화엔진,KOSPI,7343.0,1,7343.0,2021-03-31,,
2021-03-31,BUY,2021-03-31,084370,유진테크,KOSDAQ,44550.0,1,44550.0,2021-03-31,,
2021-03-31,BUY,2021-03-31,103140,풍산,KOSPI,33500.0,1,33500.0,2021-03-31,,
2021-03-31,BUY,2021-03-31,103590,일진전기,KOSPI,3620.0,1,3620.0,2021-03-31,,
2021-03-31,BUY,2021-03-31,111770,영원무역,KOSPI,40000.0,1,40000.0,2021-03-31,,
2021-03-31,SELL,2021-03-24,000120,CJ대한통운,KOSPI,,1,183000.0,2021-03-24,183000.0,3000.0
2021-03-31,SELL,2021-03-24,000720,현대건설,KOSPI,,1,42859.0,2021-03-24,42859.0,1021.0
2021-03-31,SELL,2021-03-24,002790,아모레퍼시픽홀딩스,KOSPI,,1,64900.0,2021-03-24,64900.0,2400.0
2021-03-31,SELL,2021-02-24,004170,신세계,KOSPI,,1,281000.0,2021-02-24,281000.0,11500.0
2021-03-31,SELL,2021-03-24,007070,GS리테일,KOSPI,,1,32629.0,2021-03-24,32629.0,-513.0
2021-03-31,SELL,2021-03-03,007340,DN오토모티브,KOSPI,,1,6229.0,2021-03-03,6229.0,541.0
2021-03-31,SELL,2021-01-06,012330,현대모비스,KOSPI,,1,292000.0,2021-01-06,292000.0,8500.0
2021-03-31,SELL,2021-01-13,020150,롯데에너지머티리얼즈,KOSPI,,1,67900.0,2021-01-13,67900.0,8900.0
2021-03-31,SELL,2021-03-24,034230,파라다이스,KOSPI,,1,16650.0,2021-03-24,16650.0,-1150.0
2021-03-31,SELL,2021-03-24,090430,아모레퍼시픽,KOSPI,,1,258500.0,2021-03-24,258500.0,2500.0
2021-03-31,SELL,2021-03-17,097950,CJ제일제당,KOSPI,,1,411000.0,2021-03-17,411000.0,-10500.0
2021-03-31,SELL,2021-03-03,139480,이마트,KOSPI,,1,171000.0,2021-03-03,171000.0,-14000.0
2021-03-31,SELL,2021-02-24,161890,한국콜마,KOSPI,,1,57400.0,2021-02-24,57400.0,800.0
2021-03-31,SELL,2021-03-17,204320,HL만도,KOSPI,,1,65800.0,2021-03-17,65800.0,-2600.0
2021-03-31,SELL,2021-03-17,241560,두산밥캣,KOSPI,,1,42100.0,2021-03-17,42100.0,6100.0
2021-03-31,SELL,2021-02-24,282330,BGF리테일,KOSPI,,1,158000.0,2021-02-24,158000.0,-1500.0
2021-03-31,SELL,2020-11-11,298020,효성티앤씨,KOSPI,,1,573000.0,2020-11-11,573000.0,396000.0
2021-03-31,SELL,2021-03-17,298040,효성중공업,KOSPI,,1,78400.0,2021-03-17,78400.0,1600.0
2021-04-07,BUY,2021-04-07,017670,SK텔레콤,KOSPI,48483.0,1,48483.0,2021-04-07,,
2021-04-07,BUY,2021-04-07,034230,파라다이스,KOSPI,17050.0,1,17050.0,2021-04-07,,
2021-04-07,BUY,2021-04-07,051600,한전KPS,KOSPI,32700.0,1,32700.0,2021-04-07,,
2021-04-07,BUY,2021-04-07,066970,엘앤에프,KOSPI,85983.0,1,85983.0,2021-04-07,,
2021-04-07,BUY,2021-04-07,282330,BGF리테일,KOSPI,161000.0,1,161000.0,2021-04-07,,
2021-04-07,SELL,2021-03-31,005440,현대지에프홀딩스,KOSPI,,1,6310.0,2021-03-31,6310.0,-638.0
2021-04-07,SELL,2020-11-18,006400,삼성SDI,KOSPI,,1,640287.0,2020-11-18,640287.0,149792.0
2021-04-07,SELL,2021-03-31,065350,신성델타테크,KOSDAQ,,1,10100.0,2021-03-31,10100.0,1510.0
2021-04-07,SELL,2021-03-31,082740,한화엔진,KOSPI,,1,6887.0,2021-03-31,6887.0,-456.0
2021-04-07,SELL,2021-03-31,084370,유진테크,KOSDAQ,,1,49700.0,2021-03-31,49700.0,5150.0
2021-04-14,BUY,2021-04-14,000880,한화,KOSPI,32100.0,1,32100.0,2021-04-14,,
2021-04-14,BUY,2021-04-14,082740,한화엔진,KOSPI,6935.0,1,6935.0,2021-04-14,,
2021-04-14,BUY,2021-04-14,097230,HJ중공업,KOSPI,7970.0,1,7970.0,2021-04-14,,
2021-04-14,BUY,2021-04-14,251270,넷마블,KOSPI,141500.0,1,141500.0,2021-04-14,,
2021-04-14,SELL,2020-12-30,000990,DB하이텍,KOSPI,,1,54700.0,2020-12-30,54700.0,3700.0
2021-04-14,SELL,2021-02-17,006040,동원산업,KOSPI,,1,47102.0,2021-02-17,47102.0,-2365.0
2021-04-14,SELL,2021-04-07,034230,파라다이스,KOSPI,,1,16300.0,2021-04-07,16300.0,-750.0
2021-04-14,SELL,2021-03-03,069960,현대백화점,KOSPI,,1,87500.0,2021-03-03,87500.0,-100.0
2021-04-21,BUY,2021-04-21,020150,롯데에너지머티리얼즈,KOSPI,74100.0,1,74100.0,2021-04-21,,
2021-04-21,BUY,2021-04-21,030200,KT,KOSPI,28800.0,1,28800.0,2021-04-21,,
2021-04-21,BUY,2021-04-21,032640,LG유플러스,KOSPI,13300.0,1,13300.0,2021-04-21,,
2021-04-21,BUY,2021-04-21,034220,LG디스플레이,KOSPI,23015.0,1,23015.0,2021-04-21,,
2021-04-21,BUY,2021-04-21,069960,현대백화점,KOSPI,88700.0,1,88700.0,2021-04-21,,
2021-04-21,BUY,2021-04-21,084370,유진테크,KOSDAQ,51900.0,1,51900.0,2021-04-21,,
2021-04-21,SELL,2021-04-14,000880,한화,KOSPI,,1,31800.0,2021-04-14,31800.0,-300.0
2021-04-21,SELL,2021-03-31,001120,LX인터내셔널,KOSPI,,1,30500.0,2021-03-31,30500.0,-1400.0
2021-04-21,SELL,2021-03-31,005850,에스엘,KOSPI,,1,24750.0,2021-03-31,24750.0,2450.0
2021-04-21,SELL,2021-01-13,012450,한화에어로스페이스,KOSPI,,1,40185.0,2021-01-13,40185.0,6519.0
2021-04-21,SELL,2021-04-14,097230,HJ중공업,KOSPI,,1,7650.0,2021-04-14,7650.0,-320.0
2021-04-21,SELL,2021-04-07,282330,BGF리테일,KOSPI,,1,158500.0,2021-04-07,158500.0,-2500.0
2021-04-28,BUY,2021-04-28,000720,현대건설,KOSPI,51276.0,1,51276.0,2021-04-28,,
2021-04-28,BUY,2021-04-28,001120,LX인터내셔널,KOSPI,30500.0,1,30500.0,2021-04-28,,
2021-04-28,BUY,2021-04-28,003550,LG,KOSPI,119500.0,1,119500.0,2021-04-28,,
2021-04-28,BUY,2021-04-28,006040,동원산업,KOSPI,48648.0,1,48648.0,2021-04-28,,
2021-04-28,BUY,2021-04-28,006360,GS건설,KOSPI,47050.0,1,47050.0,2021-04-28,,
2021-04-28,BUY,2021-04-28,047040,대우건설,KOSPI,7190.0,1,7190.0,2021-04-28,,
2021-04-28,BUY,2021-04-28,161390,한국타이어앤테크놀로지,KOSPI,50900.0,1,50900.0,2021-04-28,,
2021-04-28,BUY,2021-04-28,267260,HD현대일렉트릭,KOSPI,20350.0,1,20350.0,2021-04-28,,
2021-04-28,SELL,2021-01-27,011070,LG이노텍,KOSPI,,1,211500.0,2021-01-27,211500.0,-8500.0
2021-04-28,SELL,2021-04-21,020150,롯데에너지머티리얼즈,KOSPI,,1,70200.0,2021-04-21,70200.0,-3900.0
2021-04-28,SELL,2021-03-31,023590,다우기술,KOSPI,,1,27200.0,2021-03-31,27200.0,150.0
2021-04-28,SELL,2021-01-20,047810,한국항공우주,KOSPI,,1,33000.0,2021-01-20,33000.0,1400.0
2021-04-28,SELL,2021-03-31,066570,LG전자,KOSPI,,1,164000.0,2021-03-31,164000.0,14000.0
2021-04-28,SELL,2021-01-20,079550,LIG넥스원,KOSPI,,1,39500.0,2021-01-20,39500.0,900.0
2021-04-28,SELL,2021-03-10,192820,코스맥스,KOSPI,,1,109296.0,2021-03-10,109296.0,-491.0
2021-04-28,SELL,2021-04-14,251270,넷마블,KOSPI,,1,132000.0,2021-04-14,132000.0,-9500.0
2021-05-07,BUY,2021-05-07,005440,현대지에프홀딩스,KOSPI,7047.0,1,7047.0,2021-05-07,,
2021-05-07,BUY,2021-05-07,017800,현대엘리베이터,KOSPI,49450.0,1,49450.0,2021-05-07,,
2021-05-07,BUY,2021-05-07,097230,HJ중공업,KOSPI,8520.0,1,8520.0,2021-05-07,,
2021-05-07,BUY,2021-05-07,120110,코오롱인더,KOSPI,64800.0,1,64800.0,2021-05-07,,
2021-05-07,BUY,2021-05-07,192820,코스맥스,KOSPI,117628.0,1,117628.0,2021-05-07,,
2021-05-07,SELL,2020-12-09,003670,포스코퓨처엠,KOSPI,,1,145397.0,2020-12-09,145397.0,43135.0
2021-05-07,SELL,2021-04-28,006360,GS건설,KOSPI,,1,45650.0,2021-04-28,45650.0,-1400.0
2021-05-07,SELL,2021-04-21,034220,LG디스플레이,KOSPI,,1,22830.0,2021-04-21,22830.0,-185.0
2021-05-07,SELL,2021-04-07,066970,엘앤에프,KOSPI,,1,83867.0,2021-04-07,83867.0,-2116.0
2021-05-07,SELL,2021-04-28,161390,한국타이어앤테크놀로지,KOSPI,,1,49500.0,2021-04-28,49500.0,-1400.0
2021-05-12,BUY,2021-05-12,005850,에스엘,KOSPI,28350.0,1,28350.0,2021-05-12,,
2021-05-12,BUY,2021-05-12,007660,이수페타시스,KOSPI,3356.0,1,3356.0,2021-05-12,,
2021-05-12,BUY,2021-05-12,010130,고려아연,KOSPI,478500.0,1,478500.0,2021-05-12,,
2021-05-12,BUY,2021-05-12,011790,SKC,KOSPI,136500.0,1,136500.0,2021-05-12,,
2021-05-12,BUY,2021-05-12,131290,티에스이,KOSDAQ,65000.0,1,65000.0,2021-05-12,,
2021-05-12,BUY,2021-05-12,282330,BGF리테일,KOSPI,184500.0,1,184500.0,2021-05-12,,
2021-05-12,SELL,2021-04-28,000720,현대건설,KOSPI,,1,50692.0,2021-04-28,50692.0,-584.0
2021-05-12,SELL,2021-03-31,011780,금호석유화학,KOSPI,,1,250500.0,2021-03-31,250500.0,-14500.0
2021-05-12,SELL,2021-01-20,014680,한솔케미칼,KOSPI,,1,231500.0,2021-01-20,231500.0,35500.0
2021-05-12,SELL,2021-05-07,017800,현대엘리베이터,KOSPI,,1,49800.0,2021-05-07,49800.0,350.0
2021-05-12,SELL,2021-05-07,120110,코오롱인더,KOSPI,,1,61900.0,2021-05-07,61900.0,-2900.0
2021-05-12,SELL,2021-04-28,267260,HD현대일렉트릭,KOSPI,,1,24850.0,2021-04-28,24850.0,4500.0
2021-05-21,BUY,2021-05-21,006360,GS건설,KOSPI,43700.0,1,43700.0,2021-05-21,,
2021-05-21,BUY,2021-05-21,017800,현대엘리베이터,KOSPI,50900.0,1,50900.0,2021-05-21,,
2021-05-21,BUY,2021-05-21,021240,코웨이,KOSPI,80000.0,1,80000.0,2021-05-21,,
2021-05-21,BUY,2021-05-21,023590,다우기술,KOSPI,27750.0,1,27750.0,2021-05-21,,
2021-05-21,BUY,2021-05-21,034020,두산에너빌리티,KOSPI,13416.0,1,13416.0,2021-05-21,,
2021-05-21,BUY,2021-05-21,065350,신성델타테크,KOSDAQ,11250.0,1,11250.0,2021-05-21,,
2021-05-21,BUY,2021-05-21,066970,엘앤에프,KOSPI,84252.0,1,84252.0,2021-05-21,,
2021-05-21,BUY,2021-05-21,267260,HD현대일렉트릭,KOSPI,21500.0,1,21500.0,2021-05-21,,
2021-05-21,SELL,2021-05-12,007660,이수페타시스,KOSPI,,1,3114.0,2021-05-12,3114.0,-242.0
2021-05-21,SELL,2021-05-12,011790,SKC,KOSPI,,1,131000.0,2021-05-12,131000.0,-5500.0
2021-05-21,SELL,2021-02-10,052400,코나아이,KOSDAQ,,1,43550.0,2021-02-10,43550.0,8450.0
2021-05-21,SELL,2021-03-31,064260,다날,KOSDAQ,,1,6740.0,2021-03-31,6740.0,-1760.0
2021-05-21,SELL,2021-05-07,097230,HJ중공업,KOSPI,,1,7860.0,2021-05-07,7860.0,-660.0
2021-05-21,SELL,2021-03-31,103590,일진전기,KOSPI,,1,3928.0,2021-03-31,3928.0,308.0
2021-05-21,SELL,2021-05-07,192820,코스맥스,KOSPI,,1,116500.0,2021-05-07,116500.0,-1128.0
2021-05-21,SELL,2021-05-12,282330,BGF리테일,KOSPI,,1,174000.0,2021-05-12,174000.0,-10500.0
2021-05-26,BUY,2021-05-26,001440,대한전선,KOSPI,13090.0,1,13090.0,2021-05-26,,
2021-05-26,BUY,2021-05-26,012450,한화에어로스페이스,KOSPI,49964.0,1,49964.0,2021-05-26,,
2021-05-26,BUY,2021-05-26,028260,삼성물산,KOSPI,138500.0,1,138500.0,2021-05-26,,
2021-05-26,BUY,2021-05-26,079550,LIG넥스원,KOSPI,47200.0,1,47200.0,2021-05-26,,
2021-05-26,BUY,2021-05-26,097230,HJ중공업,KOSPI,8300.0,1,8300.0,2021-05-26,,
2021-05-26,BUY,2021-05-26,097950,CJ제일제당,KOSPI,477500.0,1,477500.0,2021-05-26,,
2021-05-26,BUY,2021-05-26,192820,코스맥스,KOSPI,124000.0,1,124000.0,2021-05-26,,
2021-05-26,SELL,2021-04-28,006040,동원산업,KOSPI,,1,54195.0,2021-04-28,54195.0,5547.0
2021-05-26,SELL,2021-05-21,006360,GS건설,KOSPI,,1,43350.0,2021-05-21,43350.0,-350.0
2021-05-26,SELL,2021-05-12,010130,고려아연,KOSPI,,1,453000.0,2021-05-12,453000.0,-25500.0
2021-05-26,SELL,2021-05-21,023590,다우기술,KOSPI,,1,27550.0,2021-05-21,27550.0,-200.0
2021-05-26,SELL,2021-04-21,069960,현대백화점,KOSPI,,1,91200.0,2021-04-21,91200.0,2500.0
2021-05-26,SELL,2021-03-31,103140,풍산,KOSPI,,1,38850.0,2021-03-31,38850.0,5350.0
2021-05-26,SELL,2021-05-21,267260,HD현대일렉트릭,KOSPI,,1,21150.0,2021-05-21,21150.0,-350.0
2021-06-02,BUY,2021-06-02,004990,롯데지주,KOSPI,42500.0,1,42500.0,2021-06-02,,
2021-06-02,BUY,2021-06-02,008930,한미사이언스,KOSPI,68861.0,1,68861.0,2021-06-02,,
2021-06-02,BUY,2021-06-02,028050,삼성E&A,KOSPI,19900.0,1,19900.0,2021-06-02,,
2021-06-02,BUY,2021-06-02,052400,코나아이,KOSDAQ,45800.0,1,45800.0,2021-06-02,,
2021-06-02,BUY,2021-06-02,103590,일진전기,KOSPI,4963.0,1,4963.0,2021-06-02,,
2021-06-02,SELL,2021-04-28,003550,LG,KOSPI,,1,100500.0,2021-04-28,100500.0,-19000.0
2021-06-02,SELL,2021-05-26,028260,삼성물산,KOSPI,,1,141500.0,2021-05-26,141500.0,3000.0
2021-06-02,SELL,2021-03-31,028670,팬오션,KOSPI,,1,6780.0,2021-03-31,6780.0,610.0
2021-06-02,SELL,2021-04-21,084370,유진테크,KOSDAQ,,1,47950.0,2021-04-21,47950.0,-3950.0
2021-06-02,SELL,2021-03-31,111770,영원무역,KOSPI,,1,46200.0,2021-03-31,46200.0,6200.0
2021-06-09,BUY,2021-06-09,028260,삼성물산,KOSPI,140000.0,1,140000.0,2021-06-09,,
2021-06-09,BUY,2021-06-09,084370,유진테크,KOSDAQ,47300.0,1,47300.0,2021-06-09,,
2021-06-09,BUY,2021-06-09,103140,풍산,KOSPI,38450.0,1,38450.0,2021-06-09,,
2021-06-09,BUY,2021-06-09,112610,씨에스윈드,KOSPI,76800.0,1,76800.0,2021-06-09,,
2021-06-09,BUY,2021-06-09,204320,HL만도,KOSPI,73400.0,1,73400.0,2021-06-09,,
2021-06-09,SELL,2021-04-28,001120,LX인터내셔널,KOSPI,,1,30450.0,2021-04-28,30450.0,-50.0
2021-06-09,SELL,2021-05-21,021240,코웨이,KOSPI,,1,78300.0,2021-05-21,78300.0,-1700.0
2021-06-09,SELL,2021-05-21,034020,두산에너빌리티,KOSPI,,1,25192.0,2021-05-21,25192.0,11776.0
2021-06-09,SELL,2021-06-02,052400,코나아이,KOSDAQ,,1,43050.0,2021-06-02,43050.0,-2750.0
2021-06-09,SELL,2021-05-26,097950,CJ제일제당,KOSPI,,1,464000.0,2021-05-26,464000.0,-13500.0
2021-06-16,BUY,2021-06-16,003550,LG,KOSPI,102000.0,1,102000.0,2021-06-16,,
2021-06-16,BUY,2021-06-16,007660,이수페타시스,KOSPI,3706.0,1,3706.0,2021-06-16,,
2021-06-16,BUY,2021-06-16,011790,SKC,KOSPI,138000.0,1,138000.0,2021-06-16,,
2021-06-16,BUY,2021-06-16,021240,코웨이,KOSPI,80100.0,1,80100.0,2021-06-16,,
2021-06-16,BUY,2021-06-16,028670,팬오션,KOSPI,7430.0,1,7430.0,2021-06-16,,
2021-06-16,BUY,2021-06-16,034020,두산에너빌리티,KOSPI,23599.0,1,23599.0,2021-06-16,,
2021-06-16,SELL,2021-05-07,005440,현대지에프홀딩스,KOSPI,,1,7475.0,2021-05-07,7475.0,428.0
2021-06-16,SELL,2021-05-26,079550,LIG넥스원,KOSPI,,1,43400.0,2021-05-26,43400.0,-3800.0
2021-06-16,SELL,2021-06-09,084370,유진테크,KOSDAQ,,1,45650.0,2021-06-09,45650.0,-1650.0
2021-06-16,SELL,2021-05-12,131290,티에스이,KOSDAQ,,1,57900.0,2021-05-12,57900.0,-7100.0
2021-06-16,SELL,2021-05-26,192820,코스맥스,KOSPI,,1,130500.0,2021-05-26,130500.0,6500.0
2021-06-16,SELL,2021-06-09,204320,HL만도,KOSPI,,1,65400.0,2021-06-09,65400.0,-8000.0
2021-06-23,BUY,2021-06-23,020150,롯데에너지머티리얼즈,KOSPI,71000.0,1,71000.0,2021-06-23,,
2021-06-23,BUY,2021-06-23,022100,포스코DX,KOSPI,8500.0,1,8500.0,2021-06-23,,
2021-06-23,BUY,2021-06-23,023590,다우기술,KOSPI,29450.0,1,29450.0,2021-06-23,,
2021-06-23,BUY,2021-06-23,052400,코나아이,KOSDAQ,43200.0,1,43200.0,2021-06-23,,
2021-06-23,SELL,2021-06-09,028260,삼성물산,KOSPI,,1,134000.0,2021-06-09,134000.0,-6000.0
2021-06-23,SELL,2021-06-16,028670,팬오션,KOSPI,,1,7480.0,2021-06-16,7480.0,50.0
2021-06-23,SELL,2021-04-14,082740,한화엔진,KOSPI,,1,7193.0,2021-04-14,7193.0,258.0
2021-06-23,SELL,2021-06-09,112610,씨에스윈드,KOSPI,,1,77900.0,2021-06-09,77900.0,1100.0
2021-06-30,BUY,2021-06-30,028670,팬오션,KOSPI,8540.0,1,8540.0,2021-06-30,,
2021-06-30,BUY,2021-06-30,064350,현대로템,KOSPI,24250.0,1,24250.0,2021-06-30,,
2021-06-30,BUY,2021-06-30,282330,BGF리테일,KOSPI,179500.0,1,179500.0,2021-06-30,,
2021-06-30,BUY,2021-06-30,307950,현대오토에버,KOSPI,135500.0,1,135500.0,2021-06-30,,
2021-06-30,SELL,2021-03-31,009970,영원무역홀딩스,KOSPI,,1,48300.0,2021-03-31,48300.0,5000.0
2021-06-30,SELL,2021-06-23,020150,롯데에너지머티리얼즈,KOSPI,,1,73000.0,2021-06-23,73000.0,2000.0
2021-06-30,SELL,2021-06-23,023590,다우기술,KOSPI,,1,28500.0,2021-06-23,28500.0,-950.0
2021-06-30,SELL,2021-06-23,052400,코나아이,KOSDAQ,,1,44100.0,2021-06-23,44100.0,900.0
2021-07-07,BUY,2021-07-07,000990,DB하이텍,KOSPI,62200.0,1,62200.0,2021-07-07,,
2021-07-07,BUY,2021-07-07,004370,농심,KOSPI,314000.0,1,314000.0,2021-07-07,,
2021-07-07,BUY,2021-07-07,006400,삼성SDI,KOSPI,733295.0,1,733295.0,2021-07-07,,
2021-07-07,BUY,2021-07-07,051900,LG생활건강,KOSPI,1743000.0,1,1743000.0,2021-07-07,,
2021-07-07,BUY,2021-07-07,052400,코나아이,KOSDAQ,44650.0,1,44650.0,2021-07-07,,
2021-07-07,BUY,2021-07-07,097950,CJ제일제당,KOSPI,452500.0,1,452500.0,2021-07-07,,
2021-07-07,BUY,2021-07-07,192820,코스맥스,KOSPI,136000.0,1,136000.0,2021-07-07,,
2021-07-07,SELL,2021-05-21,017800,현대엘리베이터,KOSPI,,1,52000.0,2021-05-21,52000.0,1100.0
2021-07-07,SELL,2021-06-23,022100,포스코DX,KOSPI,,1,8390.0,2021-06-23,8390.0,-110.0
2021-07-07,SELL,2021-04-21,030200,KT,KOSPI,,1,32500.0,2021-04-21,32500.0,3700.0
2021-07-07,SELL,2021-06-16,034020,두산에너빌리티,KOSPI,,1,24468.0,2021-06-16,24468.0,869.0
2021-07-07,SELL,2021-05-21,066970,엘앤에프,KOSPI,,1,93400.0,2021-05-21,93400.0,9148.0
2021-07-07,SELL,2021-06-30,282330,BGF리테일,KOSPI,,1,168000.0,2021-06-30,168000.0,-11500.0
2021-07-07,SELL,2021-06-30,307950,현대오토에버,KOSPI,,1,129500.0,2021-06-30,129500.0,-6000.0
2021-07-14,BUY,2021-07-14,006260,LS,KOSPI,71600.0,1,71600.0,2021-07-14,,
2021-07-14,BUY,2021-07-14,010130,고려아연,KOSPI,477500.0,1,477500.0,2021-07-14,,
2021-07-14,BUY,2021-07-14,030200,KT,KOSPI,32950.0,1,32950.0,2021-07-14,,
2021-07-14,BUY,2021-07-14,066970,엘앤에프,KOSPI,116500.0,1,116500.0,2021-07-14,,
2021-07-14,SELL,2021-06-16,003550,LG,KOSPI,,1,100500.0,2021-06-16,100500.0,-1500.0
2021-07-14,SELL,2021-07-07,004370,농심,KOSPI,,1,307000.0,2021-07-07,307000.0,-7000.0
2021-07-14,SELL,2021-07-07,006400,삼성SDI,KOSPI,,1,729379.0,2021-07-07,729379.0,-3916.0
2021-07-14,SELL,2021-03-31,042700,한미반도체,KOSPI,,1,16800.0,2021-03-31,16800.0,4600.0
2021-07-21,BUY,2021-07-21,004370,농심,KOSPI,328000.0,1,328000.0,2021-07-21,,
2021-07-21,BUY,2021-07-21,006400,삼성SDI,KOSPI,717631.0,1,717631.0,2021-07-21,,
2021-07-21,BUY,2021-07-21,009970,영원무역홀딩스,KOSPI,47000.0,1,47000.0,2021-07-21,,
2021-07-21,BUY,2021-07-21,010120,LS ELECTRIC,KOSPI,63600.0,1,63600.0,2021-07-21,,
2021-07-21,BUY,2021-07-21,011070,LG이노텍,KOSPI,234000.0,1,234000.0,2021-07-21,,
2021-07-21,BUY,2021-07-21,042700,한미반도체,KOSPI,18650.0,1,18650.0,2021-07-21,,
2021-07-21,BUY,2021-07-21,112610,씨에스윈드,KOSPI,88800.0,1,88800.0,2021-07-21,,
2021-07-21,BUY,2021-07-21,131290,티에스이,KOSDAQ,66700.0,1,66700.0,2021-07-21,,
2021-07-21,SELL,2021-07-14,006260,LS,KOSPI,,1,70900.0,2021-07-14,70900.0,-700.0
2021-07-21,SELL,2021-06-16,007660,이수페타시스,KOSPI,,1,3179.0,2021-06-16,3179.0,-527.0
2021-07-21,SELL,2021-06-02,008930,한미사이언스,KOSPI,,1,74351.0,2021-06-02,74351.0,5490.0
2021-07-21,SELL,2021-04-07,017670,SK텔레콤,KOSPI,,1,53831.0,2021-04-07,53831.0,5348.0
2021-07-21,SELL,2021-07-14,030200,KT,KOSPI,,1,34150.0,2021-07-14,34150.0,1200.0
2021-07-21,SELL,2021-04-28,047040,대우건설,KOSPI,,1,7120.0,2021-04-28,7120.0,-70.0
2021-07-21,SELL,2021-07-07,052400,코나아이,KOSDAQ,,1,43300.0,2021-07-07,43300.0,-1350.0
2021-07-21,SELL,2021-07-07,192820,코스맥스,KOSPI,,1,129500.0,2021-07-07,129500.0,-6500.0
2021-07-28,BUY,2021-07-28,014680,한솔케미칼,KOSPI,261000.0,1,261000.0,2021-07-28,,
2021-07-28,BUY,2021-07-28,030200,KT,KOSPI,33800.0,1,33800.0,2021-07-28,,
2021-07-28,BUY,2021-07-28,079550,LIG넥스원,KOSPI,43650.0,1,43650.0,2021-07-28,,
2021-07-28,BUY,2021-07-28,192820,코스맥스,KOSPI,126500.0,1,126500.0,2021-07-28,,
